"","p.Adjust","cor","kWithin","module"
"Zt09_chr_19_00013",0.000169768485044431,0.975967049380361,0.000380379619048129,"ME1"
"Zt09_chr_1_00636",0.00768615791750041,0.887386947850476,0.000182338683900251,"ME1"
"Zt09_chr_1_00137",0.0110680672987242,0.869171542493031,0.476195302085078,"ME10"
"Zt09_chr_1_01758",0.0393170521085966,-0.778226144570452,0.2291783469999,"ME10"
"Zt09_chr_4_00733",0.0118430274347145,0.865469925965387,0.115545993991986,"ME10"
"Zt09_chr_4_00802",0.0227230913845593,0.823753557395711,0.0942182843052786,"ME10"
"Zt09_chr_2_00825",0.0278922039509436,-0.808004932062993,0.0860915268787374,"ME10"
"Zt09_chr_3_00142",0.0236136141408529,-0.82090626088743,0.0844960049791182,"ME10"
"Zt09_chr_1_00897",0.0374772752648704,-0.782660210922629,0.0395507581674697,"ME10"
"Zt09_chr_4_00854",0.0447705413415835,-0.765719241110569,0.0239379410254224,"ME10"
"Zt09_chr_7_00340",0.0095012157017355,-0.877140111144888,0.00572750163625351,"ME10"
"Zt09_chr_7_00206",0.0050114447565165,-0.905475311001035,0.746130811529394,"ME11"
"Zt09_chr_12_00216",0.0474094242684455,-0.759968845939025,0.507953861436433,"ME11"
"Zt09_chr_8_00640",0.0293114848053313,-0.803973990162067,0.036526825346875,"ME11"
"Zt09_chr_1_00935",0.0269560094674781,-0.810727170437189,0.026239991434984,"ME11"
"Zt09_chr_10_00492",0.0328297098305482,0.794430526383605,0.683228360630598,"ME13"
"Zt09_chr_13_00012",0.0106134859577992,0.87141256567618,0.276825890968965,"ME13"
"Zt09_chr_4_00591",0.0478463930332966,0.759033767536888,0.121923226158299,"ME13"
"Zt09_chr_4_00137",0.041079237390847,0.774085563527433,0.110643463953624,"ME13"
"Zt09_chr_3_00040",0.0164021789556064,0.846080913366204,0.100393918122292,"ME13"
"Zt09_chr_11_00249",0.00198470567965103,0.935166689520806,0.0950331777304581,"ME13"
"Zt09_chr_5_00816",0.0105674188006391,0.871642727686214,0.0816301740090335,"ME13"
"Zt09_chr_13_00282",0.0376100812014109,0.782336147035777,0.0792819465446487,"ME13"
"Zt09_chr_1_01870",0.0197188371555165,0.833854832694909,0.0758826720008094,"ME13"
"Zt09_chr_3_00920",0.0387385535833049,0.779607758109947,0.0734262246343573,"ME13"
"Zt09_chr_5_00807",0.0246593438610953,0.817638982339666,0.0670677062333453,"ME13"
"Zt09_chr_8_00439",0.0316926773833125,0.797449424042358,0.0407742123401909,"ME13"
"Zt09_chr_6_00234",0.0170166904659296,0.843716099883111,0.0387573098791613,"ME13"
"Zt09_chr_1_00619",0.00470877678501352,0.907850059548267,0.0341255248176539,"ME13"
"Zt09_chr_10_00180",0.0483744583022278,0.757909980584971,0.031046794323307,"ME13"
"Zt09_chr_5_00331",0.0106589083897626,0.871186186947608,0.0261930418623162,"ME13"
"Zt09_chr_9_00087",0.04297299556529,0.769743818841528,0.0254903236628783,"ME13"
"Zt09_chr_4_00691",0.0224065471097727,0.824780800939106,0.0214402392704571,"ME13"
"Zt09_chr_3_00842",0.00563787529804764,0.900812951995637,0.0209124553813504,"ME13"
"Zt09_chr_6_00297",0.0279820568079172,0.807746374892265,0.017495499428277,"ME13"
"Zt09_chr_1_01084",0.018354265864277,0.838731560856447,0.0139589768776321,"ME13"
"Zt09_chr_1_01785",0.00999429977200867,0.874555820640408,0.0125352803204205,"ME13"
"Zt09_chr_3_00860",0.0470883467482406,0.760658945197755,0.0117734791607751,"ME13"
"Zt09_chr_4_00892",0.0385555497831854,0.780047198227021,0.0081879023906042,"ME13"
"Zt09_chr_12_00391",0.0424792319082108,0.770865501209698,0.300718153411929,"ME14"
"Zt09_chr_10_00021",0.0446015098084896,0.766093854583701,0.216817977609084,"ME14"
"Zt09_chr_10_00165",0.0023475864194247,0.930592882552594,0.191167799027476,"ME14"
"Zt09_chr_7_00136",0.0495475258778682,0.755437381858846,0.17161399186623,"ME14"
"Zt09_chr_6_00463",0.0296842589909131,0.8029334899996,0.0200033711373933,"ME14"
"Zt09_chr_1_00587",0.0160599145617116,0.847419976913567,0.0094910319548639,"ME14"
"Zt09_chr_1_02113",0.0489714706788952,0.756647537683991,0.00813472168961273,"ME14"
"Zt09_chr_6_00409",0.00167208912522967,0.939520315559329,0.0070729165003786,"ME14"
"Zt09_chr_6_00169",0.0343326438617261,0.790528264257181,0.323237246401655,"ME15"
"Zt09_chr_12_00016",0.0167674185589529,0.844669407982293,0.194636146796245,"ME15"
"Zt09_chr_5_00591",0.0133079962153914,0.85883493475464,0.178189891807347,"ME15"
"Zt09_chr_3_00136",0.00697608661092902,0.891775553113313,0.14608262982532,"ME15"
"Zt09_chr_10_00040",0.0199581871317692,0.833019387475986,0.100109130292718,"ME15"
"Zt09_chr_1_00915",0.0200858513798503,0.832576100083348,0.0913210877355167,"ME15"
"Zt09_chr_2_00019",0.0493534838778579,0.755844153123824,0.0553272599563627,"ME15"
"Zt09_chr_10_00217",0.00733159432856109,0.889547546779433,0.0319759476153046,"ME15"
"Zt09_chr_4_00382",0.0420785195332846,0.771781097908318,0.0315925958304121,"ME15"
"Zt09_chr_9_00298",0.0277863219252986,0.80831021460698,0.0308890653721894,"ME15"
"Zt09_chr_5_00438",0.00471545820610093,0.90779669147349,0.0167820712313519,"ME15"
"Zt09_chr_5_00578",0.0172899684442191,0.842680074406072,0.0159661937628044,"ME15"
"Zt09_chr_5_00101",0.0139926198794355,0.85587775091389,0.0136388779075799,"ME15"
"Zt09_chr_2_00743",0.0384259124149663,-0.780359191273942,0.209281221907167,"ME16"
"Zt09_chr_7_00487",0.0209920060991433,-0.829474559401612,0.187387579718826,"ME16"
"Zt09_chr_6_00683",0.00349223273366048,-0.918424646177339,0.0414923795053995,"ME16"
"Zt09_chr_5_00558",0.0128202538121055,0.860995230093448,0.0246026227907347,"ME16"
"Zt09_chr_7_00125",0.0277932034726323,-0.808290353693631,0.220669837941666,"ME18"
"Zt09_chr_6_00293",0.0274172769861575,-0.809379390388528,0.0554894908405896,"ME18"
"Zt09_chr_8_00402",0.049329720194163,-0.755894029231634,0.0357947411700329,"ME18"
"Zt09_chr_10_00386",0.00530229342186987,-0.903270787861335,0.00574077138499063,"ME18"
"Zt09_chr_6_00503",0.0315494437368848,0.797833980358287,0.0478102835167533,"ME2"
"Zt09_chr_9_00510",0.00393506644286577,0.914357743543793,0.0260479960596611,"ME2"
"Zt09_chr_5_00509",0.00586898466164608,0.899169407991157,0.00912365081235899,"ME2"
"Zt09_chr_7_00103",0.0293333956707413,0.803912627549115,0.00801023545315113,"ME2"
"Zt09_chr_4_00596",0.0153231387887315,0.850358810622756,0.00786887711968093,"ME2"
"Zt09_chr_10_00545",0.043992573876543,0.767449919797427,0.0041474198555498,"ME2"
"Zt09_chr_4_00444",0.0474101186657009,0.7599673562401,0.00301854464396988,"ME2"
"Zt09_chr_1_01336",0.0336084818120186,0.792396356049664,0.0025814143348614,"ME2"
"Zt09_chr_1_00338",0.0125333095815194,0.862288222935564,0.00115311909591542,"ME2"
"Zt09_chr_7_00493",0.0425722821609255,0.770653571229603,0.000716726298751876,"ME2"
"Zt09_chr_9_00374",0.0390027022400674,0.77897549098898,0.000639568601743053,"ME2"
"Zt09_chr_5_00255",0.00914530579770962,0.879053884626294,0.000546879953824125,"ME2"
"Zt09_chr_1_00247",0.0396579000546527,0.777417370605501,0.000454188270447052,"ME2"
"Zt09_chr_4_00016",0.014686940448682,0.852962048986231,0.000309721476730382,"ME2"
"Zt09_chr_3_00396",0.00182881163641892,0.937282891689424,0.0373987379083155,"ME21"
"Zt09_chr_3_00591",0.0378017449215176,-0.781869579407109,0.0123651813533582,"ME21"
"Zt09_chr_5_00495",0.0239414640945402,-0.819873302232601,0.0746643487954915,"ME22"
"Zt09_chr_5_00698",0.0169935689674668,0.843804189098528,0.0132319906152674,"ME22"
"Zt09_chr_3_00929",0.0443043343187195,0.766754364911664,0.00884664106716431,"ME22"
"Zt09_chr_2_00116",0.00257653115059942,-0.927918373121293,0.292720304123408,"ME26"
"Zt09_chr_5_00076",0.000921170819814599,0.952486999056033,0.269912925285544,"ME26"
"Zt09_chr_8_00421",0.0182617993853022,-0.839069358528786,0.234369373609053,"ME26"
"Zt09_chr_6_00408",0.0307766944463574,0.799925695845206,0.233488920019214,"ME26"
"Zt09_chr_7_00285",0.0484837446514779,0.757678247516373,0.179559842774669,"ME26"
"Zt09_chr_2_01239",0.0359103770993175,0.786532800474559,0.167494423241779,"ME26"
"Zt09_chr_3_00985",0.039714144571244,0.777284282280236,0.123476224703304,"ME26"
"Zt09_chr_3_00456",0.0315983185189553,-0.797702651068601,0.058537667868884,"ME26"
"Zt09_chr_1_00197",0.00337962214554605,0.919506386457304,0.0427675114741677,"ME26"
"Zt09_chr_4_00720",0.0196056140238505,-0.834252038782997,0.029599050497682,"ME26"
"Zt09_chr_5_00002",0.0465942747176031,0.761725931955304,0.0265170187198168,"ME26"
"Zt09_chr_3_00798",0.00996935916016086,-0.874684748672023,0.0251398362152956,"ME26"
"Zt09_chr_3_01083",0.0480950881359994,0.758503671164483,0.0128928792742829,"ME26"
"Zt09_chr_3_01080",0.0331096385744385,-0.793696280354428,0.00965368922102525,"ME26"
"Zt09_chr_1_01238",0.0328961224366914,0.794256012903486,0.0446224387808114,"ME3"
"Zt09_chr_3_00713",0.0384517023400466,0.780297077275822,0.0299925963684455,"ME3"
"Zt09_chr_9_00517",0.0410550499127419,0.774141724494923,0.0168039829051942,"ME3"
"Zt09_chr_9_00038",0.0109972834568061,0.869516971283288,0.535664906913312,"ME5"
"Zt09_chr_1_00042",0.0387464883957954,0.779588730585631,0.430557775068424,"ME5"
"Zt09_chr_1_01493",0.0199883611273572,0.832914469882458,0.288285938203993,"ME5"
"Zt09_chr_6_00055",0.0106437745537022,0.871261550000396,0.271887038178129,"ME5"
"Zt09_chr_6_00063",0.0267270204370513,0.811401067171509,0.249502495825066,"ME5"
"Zt09_chr_13_00045",0.043705799202074,0.768092131615621,0.232754719799651,"ME5"
"Zt09_chr_7_00387",0.00385807844776105,0.915044824998282,0.18767963264056,"ME5"
"Zt09_chr_3_00872",0.0427524461309591,0.770243957428656,0.110257429261172,"ME5"
"Zt09_chr_6_00627",0.0465594429799147,0.761801387785428,0.0840343670136823,"ME5"
"Zt09_chr_4_00134",0.00735834070850879,-0.889382480558002,0.0614975494054461,"ME5"
"Zt09_chr_1_01960",0.0478663978267998,0.758991071273745,0.042292058669074,"ME5"
"Zt09_chr_4_00548",0.0120064014572654,0.864707474552435,0.037509852622514,"ME5"
"Zt09_chr_12_00143",0.0140560391027444,0.8556080455875,0.0365460177949405,"ME5"
"Zt09_chr_4_00419",0.0270899696256114,0.810334426073989,0.0222183920003691,"ME5"
"Zt09_chr_2_00896",0.0238811248392223,0.8200628117751,0.0121559598844844,"ME5"
"Zt09_chr_2_00305",0.007506849399447,0.888472213507256,0.00726844174443418,"ME5"
"Zt09_chr_1_00397",0.0451899075369006,0.764793175570912,0.679035871243075,"ME6"
"Zt09_chr_6_00642",0.0248743200373001,0.816977041249369,0.586101663452191,"ME6"
"Zt09_chr_2_00090",0.0476957299048051,0.759355643251037,0.401010988821807,"ME6"
"Zt09_chr_1_01536",0.0177226803616556,0.841058500499154,0.397280224304522,"ME6"
"Zt09_chr_1_00586",0.0307758983848568,0.799927865706972,0.264907668297188,"ME6"
"Zt09_chr_4_00869",0.029799436263122,0.802613483917608,0.154983632990975,"ME6"
"Zt09_chr_5_00344",0.000245447180945641,0.972125429083227,0.104116008990565,"ME6"
"Zt09_chr_1_01213",0.0179594273548556,0.840180818470643,0.0961626171417651,"ME6"
"Zt09_chr_16_00084",0.0230878173507056,0.822579925071188,0.0652940662389738,"ME6"
"Zt09_chr_5_00284",0.0395791310146114,0.77760393318666,0.0221858816420035,"ME6"
"Zt09_chr_1_01492",0.0330492535402006,0.79385437510747,0.0151748190454977,"ME6"
"Zt09_chr_5_00186",0.0200193256085111,0.832806896993151,0.00749825181911111,"ME6"
"Zt09_chr_13_00141",0.0357901689674994,0.786833737933569,0.079098867320965,"ME8"
"Zt09_chr_5_00548",0.0437263496118774,0.768046033325437,0.0373485846565111,"ME8"
"Zt09_chr_2_00746",0.015919563805352,0.847973781462428,0.0315671856129617,"ME8"
"Zt09_chr_2_00534",0.0331935875816125,-0.793476759328834,0.0141729304757629,"ME8"
"Zt09_chr_2_00264",0.0245631681638442,-0.817936172758335,0.0129102693030014,"ME8"
"Zt09_chr_1_00968",0.00815350545507968,0.884625420228931,0.0054051522891501,"ME8"
