"","p.Adjust","cor","kWithin","module"
"Zt09_chr_8_00461",0.0301578298089163,0.801622135373644,0.0818190923983535,"ME2"
"Zt09_chr_8_00536",0.0435667281006116,-0.768404407676605,0.0117026659922242,"ME2"
"Zt09_chr_4_00730",0.0409806162133789,0.774314667091941,0.0103828931988024,"ME2"
"Zt09_chr_4_00421",0.0479578858912127,-0.758795932804793,0.00883601100542293,"ME2"
"Zt09_chr_7_00383",0.0380395797623902,0.78129243746621,0.008692225374128,"ME2"
"Zt09_chr_2_00889",0.0151203805991994,0.85118165438569,0.00853150445471636,"ME2"
"Zt09_chr_7_00368",0.049482350572596,-0.755573911711663,0.0078174544793833,"ME2"
"Zt09_chr_1_00910",0.00718423762617708,0.890463279817521,0.00459531899259094,"ME2"
"Zt09_chr_6_00306",0.0133442990687048,0.858675969952135,0.00194593739685177,"ME2"
"Zt09_chr_3_00299",0.0357676934803201,-0.786890066947299,0.00187714008074434,"ME2"
"Zt09_chr_1_01905",0.0398718718771393,-0.77691161619151,0.00140743938045676,"ME2"
"Zt09_chr_1_00338",0.020346437972423,-0.831676197718673,0.00115311909591542,"ME2"
"Zt09_chr_1_01050",0.020772457777622,-0.830218946276766,0.000375673122335729,"ME2"
"Zt09_chr_2_01164",0.0149001425583764,0.852082605780468,0.000185815862421295,"ME2"
"Zt09_chr_3_00554",0.0229822241950289,0.822918624497003,0.000127157415651488,"ME2"
"Zt09_chr_4_00100",0.0379937319185859,-0.781403538139478,0.165434349491637,"ME21"
"Zt09_chr_7_00385",0.0239388239545831,-0.819881588572318,0.0508317225106871,"ME21"
"Zt09_chr_3_00925",0.013662368631386,-0.857293654619722,0.00953612996701297,"ME21"
"Zt09_chr_8_00440",0.0467921512013345,-0.761297859909831,0.0077295550360775,"ME21"
"Zt09_chr_5_00394",0.0320800199876562,-0.796414314715177,0.0054163827537582,"ME21"
"Zt09_chr_11_00307",0.0179625459657414,-0.840169301008364,0.0493568943341017,"ME23"
"Zt09_chr_13_00192",0.0207975186981674,-0.83013375178928,1,"ME24"
"Zt09_chr_1_00716",0.0184506461185908,-0.838380492954965,0.963550819614183,"ME24"
"Zt09_chr_5_00268",0.0158312517212856,-0.848323676850529,0.841979602688237,"ME24"
"Zt09_chr_12_00192",0.014768917469103,-0.852623042240789,0.730869160243633,"ME24"
"Zt09_chr_12_00418",0.0388391831704527,-0.779366610044818,0.70293088260138,"ME24"
"Zt09_chr_11_00209",0.0293262829685932,-0.803932544257606,0.599036045709265,"ME24"
"Zt09_chr_4_00247",0.0341334815420636,-0.791039829788512,0.567771281679482,"ME24"
"Zt09_chr_4_00549",0.0152919000816215,-0.850485178418832,0.559899553788708,"ME24"
"Zt09_chr_8_00589",0.0249940185005547,-0.816609868969798,0.510445093501875,"ME24"
"Zt09_chr_3_00753",0.0127189380743048,-0.861449853850507,0.468175910330654,"ME24"
"Zt09_chr_8_00386",0.00280082818629577,-0.925430283290762,0.398546369131056,"ME24"
"Zt09_chr_12_00332",0.0281472863153616,-0.807272129479043,0.369731333174807,"ME24"
"Zt09_chr_3_00504",0.035896081446893,-0.78656855985217,0.300204501160524,"ME24"
"Zt09_chr_1_01223",0.0292779331532879,-0.804068003257873,0.270674458356476,"ME24"
"Zt09_chr_1_00009",0.0131843596104787,-0.859378192009243,0.26628297019327,"ME24"
"Zt09_chr_10_00133",0.0375105189045355,-0.782579032393858,0.21334653196166,"ME24"
"Zt09_chr_1_00715",0.038322611720962,-0.780608218727706,0.202152620725147,"ME24"
"Zt09_chr_9_00568",0.0377234122410995,-0.782060106017552,0.189631482350934,"ME24"
"Zt09_chr_2_00436",0.0233695138780852,-0.821680613285025,0.159174678056984,"ME24"
"Zt09_chr_8_00497",0.0380317741404504,-0.781311347174342,0.158037095297092,"ME24"
"Zt09_chr_1_00367",0.041863330702937,-0.772274774530005,0.154636583656888,"ME24"
"Zt09_chr_3_00247",0.0338181043135214,-0.791853314927397,0.145710908473779,"ME24"
"Zt09_chr_1_00249",0.0478175052902986,-0.759095439981017,0.134881995532388,"ME24"
"Zt09_chr_6_00110",0.0240576406675865,-0.819509179419407,0.0930734369126982,"ME24"
"Zt09_chr_2_00071",0.0343218282571533,-0.790556002574652,0.0866650061259656,"ME24"
"Zt09_chr_2_00151",0.0430969040100628,-0.769463453315242,0.0811062959508081,"ME24"
"Zt09_chr_1_02105",0.0480323147486755,-0.758637331187987,0.0805708093571171,"ME24"
"Zt09_chr_12_00202",0.0458696458663359,-0.763302130174944,0.0759190493834374,"ME24"
"Zt09_chr_10_00368",0.0448894152323202,-0.765456254766464,0.0729063302978219,"ME24"
"Zt09_chr_3_00137",0.0477545499626811,-0.759229914172609,0.0653975140884341,"ME24"
"Zt09_chr_1_01796",0.00191303958159855,-0.936126903570836,0.0547904399478087,"ME24"
"Zt09_chr_1_00153",0.00916640688281548,-0.878939235599154,0.053013406607264,"ME24"
"Zt09_chr_5_00766",0.000417640482166661,-0.965471965273741,0.0422489266636758,"ME24"
"Zt09_chr_11_00133",0.0111442533053422,-0.868801166951224,0.0374577226286725,"ME24"
"Zt09_chr_5_00205",0.00638392495745612,-0.895637904127214,0.035922935766863,"ME24"
"Zt09_chr_1_01751",0.0408551596865095,-0.774606551738255,0.0355313714925918,"ME24"
"Zt09_chr_13_00038",0.00138499360509828,-0.943964548008329,0.0251209109479628,"ME24"
"Zt09_chr_11_00232",0.0462956427694901,-0.762373866667606,0.0196568711585082,"ME24"
"Zt09_chr_10_00429",0.0299609367134166,-0.802165938125211,0.0191185718833233,"ME24"
"Zt09_chr_1_00177",0.0402562139860498,-0.776006923304436,0.0161289005711129,"ME24"
"Zt09_chr_9_00169",0.00805425402909841,-0.885204076420913,0.0127986566198764,"ME24"
"Zt09_chr_6_00143",0.0474233799120993,-0.759938909024065,0.0120936525311388,"ME24"
"Zt09_chr_3_00390",0.00767948442450539,-0.887427075062476,0.011629141341029,"ME24"
"Zt09_chr_10_00221",0.0424591658292529,-0.770911236998938,0.0107588263227694,"ME24"
"Zt09_chr_9_00122",0.00523773782152458,-0.903753895200524,0.341869490995787,"ME26"
"Zt09_chr_1_00365",0.00614022638648263,-0.8972877402779,0.311403898016556,"ME26"
"Zt09_chr_3_00043",0.0286062105135833,-0.805963046839571,0.250834318450199,"ME26"
"Zt09_chr_7_00351",0.0323588278681369,-0.795673557717397,0.115470574832891,"ME26"
"Zt09_chr_5_00527",0.0358122698013979,-0.786778367059895,0.108007053508228,"ME26"
"Zt09_chr_7_00556",0.0361297930347254,0.785984939287064,0.0700127532445407,"ME26"
"Zt09_chr_3_00575",0.0421382347173966,-0.77164434914648,0.0585450585223776,"ME26"
"Zt09_chr_1_01589",0.0344086164243349,-0.79033355763272,0.0551509038981248,"ME26"
"Zt09_chr_3_00087",0.0492203265376858,-0.756123798672231,0.0455744906915712,"ME26"
"Zt09_chr_8_00535",0.0234974718729956,-0.821274129747101,0.0112844056495824,"ME26"
"Zt09_chr_4_00053",0.0415766042968928,-0.772934751672267,0.103919863017143,"ME3"
"Zt09_chr_11_00065",0.0318023177868711,-0.797155714807095,0.0980396958612472,"ME3"
"Zt09_chr_12_00422",0.0305996998564698,-0.800408912599617,0.0786547539950248,"ME3"
"Zt09_chr_1_01987",0.0447585408740833,-0.765745811256671,0.0401405445866962,"ME3"
"Zt09_chr_2_00178",0.0351194050805355,-0.788523383591288,0.0368865304496566,"ME3"
"Zt09_chr_5_00059",0.0399003346343638,-0.776844453484035,0.0343999733477732,"ME3"
"Zt09_chr_11_00135",0.0321599595694926,-0.796201559277577,0.0338277177770751,"ME3"
"Zt09_chr_3_01125",0.0249973222709441,-0.816599748786085,0.0249320873831923,"ME3"
"Zt09_chr_3_00180",0.0435830849254375,-0.768367650901048,0.0227146705933921,"ME3"
"Zt09_chr_12_00324",0.0418888061966778,-0.772216256793356,0.0191320013282153,"ME3"
"Zt09_chr_1_00863",0.0439991574125135,-0.767435203551339,0.01525386014252,"ME3"
"Zt09_chr_4_00174",0.0271569125375484,-0.81013857149197,0.0116154888065814,"ME3"
"Zt09_chr_3_01079",0.0089905596270129,-0.879899374371717,0.00874831348208327,"ME3"
"Zt09_chr_2_00017",0.0353752793801586,-0.787876740158058,0.00713389911509916,"ME3"
"Zt09_chr_10_00536",0.00526671187817739,0.903536639195552,0.00655546367173177,"ME3"
"Zt09_chr_4_00437",0.0396878594287159,-0.777346466384546,0.00531148871067395,"ME3"
"Zt09_chr_2_00985",0.00518725248583005,0.904134126893527,0.00476678491914275,"ME3"
"Zt09_chr_5_00104",0.00867974570371896,-0.881623320599249,0.00279137047473027,"ME3"
"Zt09_chr_1_01434",0.0371354662852915,-0.783497211038365,0.509099573724882,"ME5"
"Zt09_chr_1_01014",0.0289147230902251,-0.805089619116975,0.472430209686798,"ME5"
"Zt09_chr_3_00584",0.034334406826173,-0.790523743318954,0.376714107534769,"ME5"
"Zt09_chr_7_00264",0.0193345033792354,-0.835208459802032,0.322490026053181,"ME5"
"Zt09_chr_1_01332",0.0439276591194329,-0.76759508942905,0.317619077304734,"ME5"
"Zt09_chr_11_00434",0.0178770399779943,-0.840485499223055,0.256112554277422,"ME5"
"Zt09_chr_1_01072",0.0145048442616726,-0.853718975521423,0.221565573353604,"ME5"
"Zt09_chr_1_01032",0.000923780371494681,-0.952432642410069,0.192459549120442,"ME5"
"Zt09_chr_1_01377",0.00717918418166428,-0.890494876042329,0.179329458614878,"ME5"
"Zt09_chr_3_00583",0.00791136820069338,-0.886044418585933,0.169660415205944,"ME5"
"Zt09_chr_1_01891",0.037230849203832,-0.783263214924529,0.158957846015769,"ME5"
"Zt09_chr_11_00056",0.0441319745631408,-0.767138574667514,0.153626611375914,"ME5"
"Zt09_chr_4_00047",0.0274906338889473,-0.809166224790337,0.142991700885631,"ME5"
"Zt09_chr_1_00704",0.0462262642857885,-0.76252472403196,0.115470558629139,"ME5"
"Zt09_chr_1_01479",0.0270715273289302,-0.810388430356795,0.0958983370101276,"ME5"
"Zt09_chr_6_00127",0.0250714673802707,0.81637282361331,0.0950951184137973,"ME5"
"Zt09_chr_8_00276",0.0218536798376896,-0.826594812126565,0.0870291247284144,"ME5"
"Zt09_chr_1_00745",0.00886180649825869,-0.880609269137149,0.0822889109295795,"ME5"
"Zt09_chr_5_00266",0.00565572667270711,-0.90068462087913,0.0702348373550258,"ME5"
"Zt09_chr_1_01073",0.0419932264210849,-0.771976606453638,0.0688639339442069,"ME5"
"Zt09_chr_10_00340",0.0179024595695493,-0.840391408802665,0.0589560632924889,"ME5"
"Zt09_chr_3_00626",0.0432043423092531,-0.769220714063865,0.0562902519051575,"ME5"
"Zt09_chr_5_00397",0.0328953925643653,-0.794257929732549,0.0531579076157135,"ME5"
"Zt09_chr_13_00087",0.00427315064869984,-0.911429852273844,0.0518721447761761,"ME5"
"Zt09_chr_10_00380",0.0329704767328793,-0.794060863864087,0.0455298534755484,"ME5"
"Zt09_chr_8_00027",0.0343055218484214,-0.790597832122889,0.0402842835520018,"ME5"
"Zt09_chr_1_01582",0.0128396266892533,-0.860908534927954,0.0350491139537569,"ME5"
"Zt09_chr_4_00353",0.0432605474030446,-0.769093860434186,0.0320537836742741,"ME5"
"Zt09_chr_1_00764",0.0264590831409636,-0.812193716909989,0.0314595479390941,"ME5"
"Zt09_chr_10_00220",0.044039589286357,-0.767344852352443,0.0265485433674537,"ME5"
"Zt09_chr_10_00394",0.00764436077977055,-0.887638604259225,0.0261063370529631,"ME5"
"Zt09_chr_4_00306",0.0320736633159513,-0.79643124539231,0.0253127254693577,"ME5"
"Zt09_chr_10_00187",0.0301580396818595,-0.801621556783046,0.0251561393241002,"ME5"
"Zt09_chr_6_00677",0.0401148416944765,-0.776339138050863,0.0248868837905113,"ME5"
"Zt09_chr_3_00190",0.0334385979593688,-0.792837837540443,0.018152283516064,"ME5"
"Zt09_chr_3_00416",0.0480403296832614,-0.758620260081523,0.0164537360464184,"ME5"
"Zt09_chr_6_00450",0.0230864028598743,-0.822584456391674,0.0140121883423727,"ME5"
"Zt09_chr_16_00027",0.0266955274601089,-0.811494001870249,0.011311671188042,"ME5"
"Zt09_chr_8_00173",0.0383293003712797,-0.780592083112041,0.00933512911333634,"ME5"
"Zt09_chr_1_01855",0.0443876643897455,-0.766568907751442,0.00579178124219843,"ME5"
"Zt09_chr_1_00823",0.0440820010579108,-0.76725012585858,0.0041993688080395,"ME5"
"Zt09_chr_1_01218",0.0407450914208993,-0.774863042602396,0.254457310412985,"ME6"
"Zt09_chr_1_00657",0.0213422560000461,-0.828296090085851,0.167776206871347,"ME6"
"Zt09_chr_6_00326",0.0401156933497265,-0.776337134784936,0.120892585087283,"ME6"
"Zt09_chr_1_00286",0.0286369760502287,-0.805875710529239,0.105640008716136,"ME6"
"Zt09_chr_4_00240",2.19387037258673e-05,0.989429675138498,0.0620432121401071,"ME6"
"Zt09_chr_5_00086",0.0151599332543212,-0.851020647465992,0.0523947873220359,"ME6"
"Zt09_chr_1_00339",0.0415968061574411,-0.772888169566525,0.0504243929557144,"ME6"
"Zt09_chr_9_00275",0.039375352547733,-0.778087533216664,0.0433929585654375,"ME6"
"Zt09_chr_3_00619",0.0224998187490544,-0.824477270444609,0.012244210496728,"ME6"
"Zt09_chr_8_00311",0.0357404331059978,-0.786958414454863,0.0100063283684005,"ME6"
"Zt09_chr_10_00016",0.0336572785262767,-0.792269776769399,0.00920490478103387,"ME8"
