"ID","Description","p.adjust","qvalue","geneID","Count","moduleNumber"
"GO:0016043","cellular component organization",0.0437258764528725,0.0397241452186673,"MYCGRDRAFT_98287/MYCGRDRAFT_89963/MYCGRDRAFT_26915/MYCGRDRAFT_31461/MYCGRDRAFT_33593/MYCGRDRAFT_48531/MYCGRDRAFT_64195/MgRho3/MYCGRDRAFT_107946/MYCGRDRAFT_37456/MYCGRDRAFT_108219/MYCGRDRAFT_99715/MYCGRDRAFT_87035/CPG2401/MYCGRDRAFT_62030",15,"M16"
"GO:0009056","catabolic process",1.10713992240747e-09,9.86924160325296e-10,"MYCGRDRAFT_32625/NTC1/MYCGRDRAFT_102177/MYCGRDRAFT_98331/MYCGRDRAFT_65568/MYCGRDRAFT_29486/MYCGRDRAFT_83726/MYCGRDRAFT_107202/MYCGRDRAFT_66166/MgGlo1/MYCGRDRAFT_66573/MgPME1/MYCGRDRAFT_53825/MYCGRDRAFT_31712/MYCGRDRAFT_84158/MYCGRDRAFT_67317/MgPP2Aregb1/PGK1/MgEND1/MYCGRDRAFT_76259/MYCGRDRAFT_48706/MYCGRDRAFT_76425/MYCGRDRAFT_76524/ABFa/MgAGL5/C1,2O-2/MYCGRDRAFT_55128/MYCGRDRAFT_28674/MYCGRDRAFT_55400/MYCGRDRAFT_55479/MYCGRDRAFT_37498/MYCGRDRAFT_108219/MgABFB3/TPI1/MYCGRDRAFT_69205/MYCGRDRAFT_69333/MYCGRDRAFT_85027/MYCGRDRAFT_103601/MgAMY2/PATPB2401/MYCGRDRAFT_70166/MYCGRDRAFT_70268/MgBGL10/MYCGRDRAFT_92237/MgBGL1/MYCGRDRAFT_104004/MgABFA2/MgXBX3/MgBgl8/MYCGRDRAFT_71411/MYCGRDRAFT_109253/MYCGRDRAFT_100205/MYCGRDRAFT_41530/MYCGRDRAFT_100252/MgPel2/MYCGRDRAFT_42149/MYCGRDRAFT_100854/MgABN1/MYCGRDRAFT_74348/MYCGRDRAFT_61250",60,"M5"
"GO:1901575","organic substance catabolic process",8.9822008321898e-08,8.006893107879e-08,"MYCGRDRAFT_32625/NTC1/MYCGRDRAFT_102177/MYCGRDRAFT_65568/MYCGRDRAFT_29486/MYCGRDRAFT_83726/MYCGRDRAFT_107202/MYCGRDRAFT_66166/MgGlo1/MYCGRDRAFT_66573/MgPME1/MYCGRDRAFT_53825/MYCGRDRAFT_84158/MYCGRDRAFT_67317/PGK1/MgEND1/MYCGRDRAFT_48706/MYCGRDRAFT_76425/MYCGRDRAFT_76524/ABFa/MgAGL5/MYCGRDRAFT_55128/MYCGRDRAFT_28674/MYCGRDRAFT_55400/MYCGRDRAFT_55479/MYCGRDRAFT_37498/MgABFB3/TPI1/MYCGRDRAFT_69205/MYCGRDRAFT_69333/MYCGRDRAFT_85027/MYCGRDRAFT_103601/MgAMY2/PATPB2401/MYCGRDRAFT_70166/MYCGRDRAFT_70268/MgBGL10/MYCGRDRAFT_92237/MgBGL1/MYCGRDRAFT_104004/MgABFA2/MgXBX3/MgBgl8/MYCGRDRAFT_109253/MYCGRDRAFT_41530/MYCGRDRAFT_100252/MgPel2/MYCGRDRAFT_100854/MgABN1/MYCGRDRAFT_74348/MYCGRDRAFT_61250",51,"M5"
"GO:0005975","carbohydrate metabolic process",3.78148979850809e-07,3.37088706552642e-07,"NTC1/MYCGRDRAFT_98369/MYCGRDRAFT_98377/MYCGRDRAFT_53585/MgPME1/MgXBX1/MgEXG13/PGK1/MgEND1/MYCGRDRAFT_101387/MYCGRDRAFT_76425/ABFa/MYCGRDRAFT_96947/MYCGRDRAFT_101763/MgAGL5/PGM/MgAMY7/MYCGRDRAFT_37166/MgGlgB1/MgABFB3/TPI1/MYCGRDRAFT_69100/MYCGRDRAFT_69281/MYCGRDRAFT_85027/MgAMY2/MYCGRDRAFT_99568/FBP1/MYCGRDRAFT_70268/MgBGL10/MgBGL1/MgABFA2/MgXBX3/MgBgl8/MYCGRDRAFT_100022/MYCGRDRAFT_104277/MYCGRDRAFT_71789/MYCGRDRAFT_71889/MYCGRDRAFT_109531/MYCGRDRAFT_41530/MYCGRDRAFT_100252/MYCGRDRAFT_41900/MgPel2/MYCGRDRAFT_100854/MgABN1/MgCda2/MDH2",46,"M5"
"GO:0016052","carbohydrate catabolic process",8.76616399970657e-07,7.81431404430932e-07,"NTC1/MgPME1/PGK1/MgEND1/MYCGRDRAFT_76425/ABFa/MgAGL5/MgABFB3/TPI1/MYCGRDRAFT_85027/MgAMY2/MYCGRDRAFT_70268/MgBGL10/MgBGL1/MgABFA2/MgXBX3/MgBgl8/MYCGRDRAFT_41530/MYCGRDRAFT_100252/MgPel2/MYCGRDRAFT_100854/MgABN1",22,"M5"
"GO:0009057","macromolecule catabolic process",2.07023706878553e-05,1.84544603571209e-05,"MYCGRDRAFT_102177/MYCGRDRAFT_29486/MYCGRDRAFT_66573/MgPME1/MYCGRDRAFT_53825/MgEND1/MYCGRDRAFT_76524/ABFa/MgAGL5/MYCGRDRAFT_55128/MYCGRDRAFT_28674/MYCGRDRAFT_55400/MYCGRDRAFT_55479/MYCGRDRAFT_37498/MgABFB3/PATPB2401/MgBGL10/MgBGL1/MYCGRDRAFT_104004/MgABFA2/MgXBX3/MgBgl8/MYCGRDRAFT_109253/MYCGRDRAFT_100252/MgPel2/MYCGRDRAFT_100854/MgABN1/MYCGRDRAFT_74348/MYCGRDRAFT_61250",29,"M5"
"GO:0000272","polysaccharide catabolic process",2.33020575254293e-05,2.07718673057407e-05,"MgPME1/MgEND1/ABFa/MgAGL5/MgABFB3/MgBGL10/MgBGL1/MgABFA2/MgXBX3/MgBgl8/MYCGRDRAFT_100252/MgPel2/MYCGRDRAFT_100854/MgABN1",14,"M5"
"GO:0044248","cellular catabolic process",3.18884796818425e-05,2.84259562834822e-05,"NTC1/MYCGRDRAFT_102177/MYCGRDRAFT_98331/MYCGRDRAFT_65568/MYCGRDRAFT_29486/MYCGRDRAFT_83726/MYCGRDRAFT_107202/MYCGRDRAFT_66166/MgGlo1/MYCGRDRAFT_66573/MYCGRDRAFT_53825/MYCGRDRAFT_31712/MYCGRDRAFT_84158/MYCGRDRAFT_67317/MgPP2Aregb1/MYCGRDRAFT_76259/MYCGRDRAFT_76425/MYCGRDRAFT_76524/C1,2O-2/MYCGRDRAFT_55128/MYCGRDRAFT_28674/MYCGRDRAFT_55479/MYCGRDRAFT_37498/MYCGRDRAFT_108219/MgABFB3/MYCGRDRAFT_69205/MYCGRDRAFT_69333/MYCGRDRAFT_85027/MYCGRDRAFT_103601/MYCGRDRAFT_70166/MYCGRDRAFT_92237/MYCGRDRAFT_104004/MgBgl8/MYCGRDRAFT_71411/MYCGRDRAFT_109253/MYCGRDRAFT_100205/MYCGRDRAFT_100252/MYCGRDRAFT_42149/MYCGRDRAFT_74348",39,"M5"
"GO:0005976","polysaccharide metabolic process",5.03947757096307e-05,4.49227967444788e-05,"MgPME1/MgEND1/ABFa/MgAGL5/MgGlgB1/MgABFB3/MgBGL10/MgBGL1/MgABFA2/MgXBX3/MgBgl8/MYCGRDRAFT_100252/MgPel2/MYCGRDRAFT_100854/MgABN1",15,"M5"
"GO:0044281","small molecule metabolic process",0.000143489822975873,0.000127909372780769,"MYCGRDRAFT_64960/MYCGRDRAFT_52059/MYCGRDRAFT_106864/MYCGRDRAFT_98377/MYCGRDRAFT_102306/MYCGRDRAFT_83726/MYCGRDRAFT_107202/MYCGRDRAFT_66166/MgGlo1/MYCGRDRAFT_66280/MYCGRDRAFT_53585/MYCGRDRAFT_98664/MYCGRDRAFT_66750/MYCGRDRAFT_107462/MYCGRDRAFT_53893/MYCGRDRAFT_33206/MYCGRDRAFT_84158/MYCGRDRAFT_98820/MYCGRDRAFT_67317/MYCGRDRAFT_54449/PGK1/MYCGRDRAFT_76205/LAT1/MYCGRDRAFT_76425/ABFa/MYCGRDRAFT_106395/MGSUL5/MYCGRDRAFT_68234/MYCGRDRAFT_103255/MYCGRDRAFT_90926/MYCGRDRAFT_36524/MgABFB3/TPI1/MYCGRDRAFT_69205/MYCGRDRAFT_69244/MYCGRDRAFT_69281/MYCGRDRAFT_69333/PDB1/MYCGRDRAFT_85027/MYCGRDRAFT_99427/MYCGRDRAFT_103601/MYCGRDRAFT_39578/MYCGRDRAFT_38362/LSC2/PDA1/MYCGRDRAFT_70268/MYCGRDRAFT_92237/MYCGRDRAFT_40195/MYCGRDRAFT_104147/MgABFA2/OXD/MYCGRDRAFT_104277/FUM1/MYCGRDRAFT_100210/MYCGRDRAFT_109531/MYCGRDRAFT_41530/MYCGRDRAFT_41900/MYCGRDRAFT_109648/MYCGRDRAFT_93579/MYCGRDRAFT_61156/MYCGRDRAFT_100901/MYCGRDRAFT_110450/MYCGRDRAFT_74864/MDH2/MYCGRDRAFT_95233/MYCGRDRAFT_75829",66,"M5"
"GO:1901565","organonitrogen compound catabolic process",0.00112783648647385,0.00100537344455706,"MYCGRDRAFT_102177/MYCGRDRAFT_65568/MYCGRDRAFT_29486/MYCGRDRAFT_66166/MYCGRDRAFT_66573/MYCGRDRAFT_53825/MYCGRDRAFT_84158/MYCGRDRAFT_67317/MYCGRDRAFT_76524/MYCGRDRAFT_55128/MYCGRDRAFT_28674/MYCGRDRAFT_55400/MYCGRDRAFT_55479/MYCGRDRAFT_37498/MYCGRDRAFT_69333/MYCGRDRAFT_103601/PATPB2401/MYCGRDRAFT_92237/MYCGRDRAFT_104004/MYCGRDRAFT_109253/MYCGRDRAFT_100854/MYCGRDRAFT_74348/MYCGRDRAFT_61250",23,"M5"
"GO:0030163","protein catabolic process",0.00518248294232123,0.00461975719846558,"MYCGRDRAFT_102177/MYCGRDRAFT_29486/MYCGRDRAFT_66573/MYCGRDRAFT_53825/MYCGRDRAFT_76524/MYCGRDRAFT_55128/MYCGRDRAFT_28674/MYCGRDRAFT_55400/MYCGRDRAFT_55479/MYCGRDRAFT_37498/PATPB2401/MYCGRDRAFT_104004/MYCGRDRAFT_109253/MYCGRDRAFT_74348/MYCGRDRAFT_61250",15,"M5"
"GO:0006082","organic acid metabolic process",0.00614280728107076,0.00547580734396066,"MYCGRDRAFT_102306/MYCGRDRAFT_83726/MYCGRDRAFT_66166/MgGlo1/MYCGRDRAFT_66750/MYCGRDRAFT_33206/MYCGRDRAFT_84158/MYCGRDRAFT_67317/PGK1/MYCGRDRAFT_76205/LAT1/MYCGRDRAFT_106395/MGSUL5/MYCGRDRAFT_68234/MYCGRDRAFT_103255/MYCGRDRAFT_36524/TPI1/MYCGRDRAFT_69244/MYCGRDRAFT_69333/PDB1/MYCGRDRAFT_99427/MYCGRDRAFT_103601/MYCGRDRAFT_39578/MYCGRDRAFT_38362/PDA1/MYCGRDRAFT_70268/MYCGRDRAFT_92237/MYCGRDRAFT_104147/OXD/FUM1/MYCGRDRAFT_100210/MYCGRDRAFT_41530/MYCGRDRAFT_109648/MYCGRDRAFT_61156/MYCGRDRAFT_100901/MYCGRDRAFT_110450/MYCGRDRAFT_74864/MDH2/MYCGRDRAFT_95233/MYCGRDRAFT_75829",40,"M5"
"GO:0019752","carboxylic acid metabolic process",0.00614280728107076,0.00547580734396066,"MYCGRDRAFT_102306/MYCGRDRAFT_83726/MYCGRDRAFT_66166/MgGlo1/MYCGRDRAFT_66750/MYCGRDRAFT_33206/MYCGRDRAFT_84158/MYCGRDRAFT_67317/PGK1/MYCGRDRAFT_76205/LAT1/MYCGRDRAFT_106395/MGSUL5/MYCGRDRAFT_68234/MYCGRDRAFT_103255/MYCGRDRAFT_36524/TPI1/MYCGRDRAFT_69244/MYCGRDRAFT_69333/PDB1/MYCGRDRAFT_99427/MYCGRDRAFT_103601/MYCGRDRAFT_38362/PDA1/MYCGRDRAFT_70268/MYCGRDRAFT_92237/MYCGRDRAFT_104147/OXD/FUM1/MYCGRDRAFT_100210/MYCGRDRAFT_41530/MYCGRDRAFT_109648/MYCGRDRAFT_61156/MYCGRDRAFT_100901/MYCGRDRAFT_110450/MYCGRDRAFT_74864/MDH2/MYCGRDRAFT_95233/MYCGRDRAFT_75829",39,"M5"
"GO:0006090","pyruvate metabolic process",0.00674401331908281,0.0060117330677457,"PGK1/LAT1/TPI1/PDB1/PDA1/MYCGRDRAFT_70268/MYCGRDRAFT_41530",7,"M5"
"GO:0043436","oxoacid metabolic process",0.00745006644402975,0.00664112134413273,"MYCGRDRAFT_102306/MYCGRDRAFT_83726/MYCGRDRAFT_66166/MgGlo1/MYCGRDRAFT_66750/MYCGRDRAFT_33206/MYCGRDRAFT_84158/MYCGRDRAFT_67317/PGK1/MYCGRDRAFT_76205/LAT1/MYCGRDRAFT_106395/MGSUL5/MYCGRDRAFT_68234/MYCGRDRAFT_103255/MYCGRDRAFT_36524/TPI1/MYCGRDRAFT_69244/MYCGRDRAFT_69333/PDB1/MYCGRDRAFT_99427/MYCGRDRAFT_103601/MYCGRDRAFT_38362/PDA1/MYCGRDRAFT_70268/MYCGRDRAFT_92237/MYCGRDRAFT_104147/OXD/FUM1/MYCGRDRAFT_100210/MYCGRDRAFT_41530/MYCGRDRAFT_109648/MYCGRDRAFT_61156/MYCGRDRAFT_100901/MYCGRDRAFT_110450/MYCGRDRAFT_74864/MDH2/MYCGRDRAFT_95233/MYCGRDRAFT_75829",39,"M5"
"GO:0006790","sulfur compound metabolic process",0.00998897331645705,0.00890434795397783,"MYCGRDRAFT_31926/MYCGRDRAFT_65568/MYCGRDRAFT_27852/MYCGRDRAFT_33235/MgGlo1/MYCGRDRAFT_102530/MYCGRDRAFT_66670/MYCGRDRAFT_106395/MGSUL5/MYCGRDRAFT_103255/MYCGRDRAFT_90926/PDB1/MYCGRDRAFT_108479/MYCGRDRAFT_39578/LSC2/PDA1/MYCGRDRAFT_80402/MYCGRDRAFT_41229/MYCGRDRAFT_109648",19,"M5"
"GO:0006511","ubiquitin-dependent protein catabolic process",0.014728680399009,0.0131294068990692,"MYCGRDRAFT_102177/MYCGRDRAFT_29486/MYCGRDRAFT_66573/MYCGRDRAFT_53825/MYCGRDRAFT_76524/MYCGRDRAFT_55128/MYCGRDRAFT_28674/MYCGRDRAFT_55479/MYCGRDRAFT_37498/MYCGRDRAFT_104004/MYCGRDRAFT_109253/MYCGRDRAFT_74348",12,"M5"
"GO:0044262","cellular carbohydrate metabolic process",0.014728680399009,0.0131294068990692,"NTC1/MYCGRDRAFT_53585/MYCGRDRAFT_76425/MgGlgB1/MgABFB3/MYCGRDRAFT_85027/MgBgl8/MYCGRDRAFT_104277/MYCGRDRAFT_109531/MYCGRDRAFT_100252/MYCGRDRAFT_41900",11,"M5"
"GO:0019941","modification-dependent protein catabolic process",0.017735339729591,0.0158095963450123,"MYCGRDRAFT_102177/MYCGRDRAFT_29486/MYCGRDRAFT_66573/MYCGRDRAFT_53825/MYCGRDRAFT_76524/MYCGRDRAFT_55128/MYCGRDRAFT_28674/MYCGRDRAFT_55479/MYCGRDRAFT_37498/MYCGRDRAFT_104004/MYCGRDRAFT_109253/MYCGRDRAFT_74348",12,"M5"
"GO:0043632","modification-dependent macromolecule catabolic process",0.025292008068503,0.0225457445086703,"MYCGRDRAFT_102177/MYCGRDRAFT_29486/MYCGRDRAFT_66573/MYCGRDRAFT_53825/MYCGRDRAFT_76524/MYCGRDRAFT_55128/MYCGRDRAFT_28674/MYCGRDRAFT_55479/MYCGRDRAFT_37498/MYCGRDRAFT_104004/MYCGRDRAFT_109253/MYCGRDRAFT_74348",12,"M5"
"GO:0051603","proteolysis involved in cellular protein catabolic process",0.025292008068503,0.0225457445086703,"MYCGRDRAFT_102177/MYCGRDRAFT_29486/MYCGRDRAFT_66573/MYCGRDRAFT_53825/MYCGRDRAFT_76524/MYCGRDRAFT_55128/MYCGRDRAFT_28674/MYCGRDRAFT_55479/MYCGRDRAFT_37498/MYCGRDRAFT_104004/MYCGRDRAFT_109253/MYCGRDRAFT_74348",12,"M5"
"GO:1901615","organic hydroxy compound metabolic process",0.025292008068503,0.0225457445086703,"MgSCY1/MgGlo1/MYCGRDRAFT_107462/MYCGRDRAFT_98820/MYCGRDRAFT_54449/MYCGRDRAFT_76425/C1,2O-2/MYCGRDRAFT_85027/MYCGRDRAFT_104277/MYCGRDRAFT_109531/MYCGRDRAFT_41900/MYCGRDRAFT_75965",12,"M5"
"GO:0044257","cellular protein catabolic process",0.0302235647178383,0.0269418215597611,"MYCGRDRAFT_102177/MYCGRDRAFT_29486/MYCGRDRAFT_66573/MYCGRDRAFT_53825/MYCGRDRAFT_76524/MYCGRDRAFT_55128/MYCGRDRAFT_28674/MYCGRDRAFT_55479/MYCGRDRAFT_37498/MYCGRDRAFT_104004/MYCGRDRAFT_109253/MYCGRDRAFT_74348",12,"M5"
"GO:0010638","positive regulation of organelle organization",0.0302235647178383,0.0269418215597611,"ARP2401/MYCGRDRAFT_107306/MgPP2Aregb1/MYCGRDRAFT_84675/MYCGRDRAFT_71957/MYCGRDRAFT_72463/NFA2401",7,"M5"
"GO:0019751","polyol metabolic process",0.0323310737081116,0.0288204924472498,"MYCGRDRAFT_107462/MYCGRDRAFT_76425/MYCGRDRAFT_85027/MYCGRDRAFT_104277/MYCGRDRAFT_109531/MYCGRDRAFT_41900",6,"M5"
"GO:0006066","alcohol metabolic process",0.0454045103324457,0.0404743856922702,"MYCGRDRAFT_107462/MYCGRDRAFT_98820/MYCGRDRAFT_54449/MYCGRDRAFT_76425/MYCGRDRAFT_85027/MYCGRDRAFT_104277/MYCGRDRAFT_109531/MYCGRDRAFT_41900",8,"M5"
"GO:0051495","positive regulation of cytoskeleton organization",0.0465645875584276,0.0415084991037666,"ARP2401/MYCGRDRAFT_84675/MYCGRDRAFT_71957/MYCGRDRAFT_72463/NFA2401",5,"M5"
"GO:0051983","regulation of chromosome segregation",0.0465645875584276,0.0415084991037666,"MYCGRDRAFT_107306/MgPP2Aregb1/MYCGRDRAFT_84675/MgPP2AregA/GSK3",5,"M5"
"GO:1902905","positive regulation of supramolecular fiber organization",0.0465645875584276,0.0415084991037666,"ARP2401/MYCGRDRAFT_84675/MYCGRDRAFT_71957/MYCGRDRAFT_72463/NFA2401",5,"M5"
"GO:0007005","mitochondrion organization",0.0381882528335772,0.0325413683293641,"MYCGRDRAFT_102272/MYCGRDRAFT_96217/MYCGRDRAFT_31040/MYCGRDRAFT_70050/MYCGRDRAFT_108883/MYCGRDRAFT_100205/MYCGRDRAFT_100323",7,"M11"
"GO:0006629","lipid metabolic process",0.0381882528335772,0.0325413683293641,"MYCGRDRAFT_107391/MYCGRDRAFT_34335/MYCGRDRAFT_111085/MYCGRDRAFT_111474/MYCGRDRAFT_14586/MYCGRDRAFT_107996/MYCGRDRAFT_99123/ERG25/CYP-70/MYCGRDRAFT_69093/ERG1/TH1/ERG3/MYCGRDRAFT_62470",14,"M11"
"GO:0006839","mitochondrial transport",0.0381882528335772,0.0325413683293641,"MYCGRDRAFT_31040/MYCGRDRAFT_13719/MYCGRDRAFT_70050/MYCGRDRAFT_108883/MYCGRDRAFT_100323",5,"M11"
"GO:1990542","mitochondrial transmembrane transport",0.0381882528335772,0.0325413683293641,"MYCGRDRAFT_31040/MYCGRDRAFT_13719/MYCGRDRAFT_70050/MYCGRDRAFT_108883",4,"M11"
"GO:0070585","protein localization to mitochondrion",0.0392113831569652,0.0334132087051834,"MYCGRDRAFT_31040/MYCGRDRAFT_70050/MYCGRDRAFT_108883/MYCGRDRAFT_100323",4,"M11"
"GO:0072655","establishment of protein localization to mitochondrion",0.0392113831569652,0.0334132087051834,"MYCGRDRAFT_31040/MYCGRDRAFT_70050/MYCGRDRAFT_108883/MYCGRDRAFT_100323",4,"M11"
"GO:0008610","lipid biosynthetic process",0.0392113831569652,0.0334132087051834,"MYCGRDRAFT_111085/MYCGRDRAFT_111474/MYCGRDRAFT_107996/MYCGRDRAFT_99123/ERG25/CYP-70/MYCGRDRAFT_69093/ERG1/ERG3",9,"M11"
"GO:0044550","secondary metabolite biosynthetic process",1.10679602222095e-06,1.10046704508373e-06,"MYCGRDRAFT_89178/MYCGRDRAFT_23189/MYCGRDRAFT_27270/MYCGRDRAFT_30771/MYCGRDRAFT_111476/PKS8/MYCGRDRAFT_25795/MYCGRDRAFT_18432/MYCGRDRAFT_28978/MYCGRDRAFT_92614/MYCGRDRAFT_40021/MYCGRDRAFT_93099/MYCGRDRAFT_104414",13,"M1"
"GO:0019748","secondary metabolic process",1.12258236354172e-06,1.11616311557655e-06,"MYCGRDRAFT_89178/MYCGRDRAFT_23189/MYCGRDRAFT_27270/MYCGRDRAFT_30771/MYCGRDRAFT_111476/PKS8/MYCGRDRAFT_25795/MYCGRDRAFT_18432/MYCGRDRAFT_28978/MYCGRDRAFT_92614/MYCGRDRAFT_40021/MYCGRDRAFT_93099/MYCGRDRAFT_104414",13,"M1"
"GO:0009403","toxin biosynthetic process",3.8648153986943e-06,3.84271527563023e-06,"MYCGRDRAFT_89178/MYCGRDRAFT_27270/MYCGRDRAFT_30771/MYCGRDRAFT_25795/MYCGRDRAFT_18432/MYCGRDRAFT_28978/MYCGRDRAFT_92614/MYCGRDRAFT_40021/MYCGRDRAFT_93099/MYCGRDRAFT_104414",10,"M1"
"GO:0009404","toxin metabolic process",3.8648153986943e-06,3.84271527563023e-06,"MYCGRDRAFT_89178/MYCGRDRAFT_27270/MYCGRDRAFT_30771/MYCGRDRAFT_25795/MYCGRDRAFT_18432/MYCGRDRAFT_28978/MYCGRDRAFT_92614/MYCGRDRAFT_40021/MYCGRDRAFT_93099/MYCGRDRAFT_104414",10,"M1"
"GO:0043385","mycotoxin metabolic process",3.8648153986943e-06,3.84271527563023e-06,"MYCGRDRAFT_89178/MYCGRDRAFT_27270/MYCGRDRAFT_30771/MYCGRDRAFT_25795/MYCGRDRAFT_18432/MYCGRDRAFT_28978/MYCGRDRAFT_92614/MYCGRDRAFT_40021/MYCGRDRAFT_93099/MYCGRDRAFT_104414",10,"M1"
"GO:0043386","mycotoxin biosynthetic process",3.8648153986943e-06,3.84271527563023e-06,"MYCGRDRAFT_89178/MYCGRDRAFT_27270/MYCGRDRAFT_30771/MYCGRDRAFT_25795/MYCGRDRAFT_18432/MYCGRDRAFT_28978/MYCGRDRAFT_92614/MYCGRDRAFT_40021/MYCGRDRAFT_93099/MYCGRDRAFT_104414",10,"M1"
"GO:0005975","carbohydrate metabolic process",8.67522565598888e-06,8.62561822721732e-06,"GALM2/MYCGRDRAFT_31465/MYCGRDRAFT_107206/MgXBX4/MgBMN2/MYCGRDRAFT_33711/MYCGRDRAFT_33813/MYCGRDRAFT_20676/BTG/MgLAC3/MgLAC5/MgRHA1/MYCGRDRAFT_64097/MgBGL2/MYCGRDRAFT_101742/MYCGRDRAFT_51250/MgAMY1/MgCda1/MgBMN1/MYCGRDRAFT_99257/MgAMY6/MYCGRDRAFT_38178/MYCGRDRAFT_38237/MgEXG10/MgABFB2/MgXYL5/PYK1/MYCGRDRAFT_92369/MgBGL3/MYCGRDRAFT_40852/MYCGRDRAFT_71623/MYCGRDRAFT_109531/MgBGL11/MgLAC4/BXL",35,"M1"
"GO:0042254","ribosome biogenesis",3.62804382772534e-05,3.60729763242151e-05,"MYCGRDRAFT_65330/MYCGRDRAFT_65342/MYCGRDRAFT_32817/MYCGRDRAFT_102491/MYCGRDRAFT_67666/MYCGRDRAFT_101428/MYCGRDRAFT_11322/MYCGRDRAFT_90616/MYCGRDRAFT_99074/MYCGRDRAFT_99193/MYCGRDRAFT_99211/MYCGRDRAFT_68874/MYCGRDRAFT_91439/MYCGRDRAFT_56835/MYCGRDRAFT_69939/MYCGRDRAFT_40901/MYCGRDRAFT_71900/MYCGRDRAFT_109531/MYCGRDRAFT_72449/MYCGRDRAFT_74360/MYCGRDRAFT_87034/MYCGRDRAFT_110502/MYCGRDRAFT_87527",23,"M1"
"GO:0006364","rRNA processing",0.000127542591084938,0.000126813265963785,"MYCGRDRAFT_65330/MYCGRDRAFT_65342/MYCGRDRAFT_102491/MYCGRDRAFT_67666/MYCGRDRAFT_101428/MYCGRDRAFT_11322/MYCGRDRAFT_99193/MYCGRDRAFT_99211/MYCGRDRAFT_91439/MYCGRDRAFT_56835/MYCGRDRAFT_40901/MYCGRDRAFT_71900/MYCGRDRAFT_109531/MYCGRDRAFT_72449/MYCGRDRAFT_74360/MYCGRDRAFT_87034/MYCGRDRAFT_110502",17,"M1"
